Er;Erx;Ery;Jr;Jrc;Jrcx;Jrcy;Jrx;Jry;V;X;Y;gamma;pj;t;
7.58617;7.58616;-0.00620928;0.758617;0.758617;0.758616;-0.000620928;0.758616;-0.000620928;-0.103667;0.000390782;0;0.1;5.75499;0;
7.34532;7.34469;-0.0962023;0.734532;0.734532;0.734469;-0.00962023;0.734469;-0.00962023;-0.103696;0.00039479;0;0.1;5.39537;0;
7.61432;7.61404;-0.0657326;0.761432;0.761432;0.761404;-0.00657326;0.761404;-0.00657326;-0.103726;0.000398798;0;0.1;5.79779;0;
7.88347;7.8834;-0.0352629;0.788347;0.788347;0.78834;-0.00352629;0.78834;-0.00352629;-0.103757;0.000402806;0;0.1;6.21492;0;
8.15275;8.15275;-0.00479325;0.815275;0.815275;0.815275;-0.000479325;0.815275;-0.000479325;-0.103789;0.000406814;0;0.1;6.64674;0;
8.42215;8.42211;0.0256764;0.842215;0.842215;0.842211;0.00256764;0.842211;0.00256764;-0.103823;0.000410822;0;0.1;7.09325;0;
8.69164;8.69146;0.0561461;0.869164;0.869164;0.869146;0.00561461;0.869146;0.00561461;-0.103857;0.00041483;0;0.1;7.55447;0;
8.96124;8.96082;0.0866158;0.896124;0.896124;0.896082;0.00866158;0.896082;0.00866158;-0.103892;0.000418838;0;0.1;8.03037;0;
9.21339;9.21335;0.0274555;0.921339;0.921339;0.921335;0.00274555;0.921335;0.00274555;-0.103929;0.000422846;0;0.1;8.48865;0;
9.46754;9.46754;-0.00200756;0.946754;0.946754;0.946754;-0.000200756;0.946754;-0.000200756;-0.103966;0.000426854;0;0.1;8.96343;0;
9.72178;9.72173;-0.0314707;0.972178;0.972178;0.972173;-0.00314707;0.972173;-0.00314707;-0.104005;0.000430862;0;0.1;9.45131;0;
9.97611;9.97592;-0.0609337;0.997611;0.997611;0.997592;-0.00609337;0.997592;-0.00609337;-0.104044;0.00043487;0;0.1;9.95228;0;
10.2305;10.2301;-0.0903968;1.02305;1.02305;1.02301;-0.00903968;1.02301;-0.00903968;-0.104085;0.000438878;0;0.1;10.4663;0;
10.485;10.4843;-0.11986;1.0485;1.0485;1.04843;-0.011986;1.04843;-0.011986;-0.104126;0.000442886;0;0.1;10.9935;0;
10.7395;10.7385;-0.149323;1.07395;1.07395;1.07385;-0.0149323;1.07385;-0.0149323;-0.104169;0.000446894;0;0.1;11.5338;0;
11.6635;11.6634;-0.0446592;1.16635;1.16635;1.16634;-0.00446592;1.16634;-0.00446592;-0.104213;0.000450902;0;0.1;13.6037;0;
11.4209;11.4192;0.197936;1.14209;1.14209;1.14192;0.0197936;1.14192;0.0197936;-0.104259;0.00045491;0;0.1;13.0437;0;
11.76;11.7588;0.170565;1.176;1.176;1.17588;0.0170565;1.17588;0.0170565;-0.104306;0.000458918;0;0.1;13.8299;0;
12.0993;12.0984;0.143195;1.20993;1.20993;1.20984;0.0143195;1.20984;0.0143195;-0.104353;0.000462926;0;0.1;14.6392;0;
12.4386;12.438;0.115824;1.24386;1.24386;1.2438;0.0115824;1.2438;0.0115824;-0.104402;0.000466934;0;0.1;15.4718;0;
12.778;12.7777;0.0884539;1.2778;1.2778;1.27777;0.00884539;1.27777;0.00884539;-0.104453;0.000470942;0;0.1;16.3276;0;
13.1174;13.1173;0.0610834;1.31174;1.31174;1.31173;0.00610834;1.31173;0.00610834;-0.104505;0.00047495;0;0.1;17.2066;0;
13.4569;13.4569;0.0337128;1.34569;1.34569;1.34569;0.00337128;1.34569;0.00337128;-0.104558;0.000478958;0;0.1;18.1089;0;
13.7965;13.7965;0.00634231;1.37965;1.37965;1.37965;0.000634231;1.37965;0.000634231;-0.104613;0.000482966;0;0.1;19.0343;0;
14.1361;14.1361;-0.0210282;1.41361;1.41361;1.41361;-0.00210282;1.41361;-0.00210282;-0.104669;0.000486974;0;0.1;19.983;0;
14.4758;14.4757;-0.0483987;1.44758;1.44758;1.44757;-0.00483987;1.44757;-0.00483987;-0.104726;0.000490982;0;0.1;20.9549;0;
14.8155;14.8153;-0.0757693;1.48155;1.48155;1.48153;-0.00757693;1.48153;-0.00757693;-0.104785;0.00049499;0;0.1;21.95;0;
15.1553;15.155;-0.10314;1.51553;1.51553;1.5155;-0.010314;1.5155;-0.010314;-0.104845;0.000498998;0;0.1;22.9683;0;
15.4951;15.4946;-0.13051;1.54951;1.54951;1.54946;-0.013051;1.54946;-0.013051;-0.104906;0.000503006;0;0.1;24.0099;0;
16.1509;16.1507;-0.0849773;1.61509;1.61509;1.61507;-0.00849773;1.61507;-0.00849773;-0.104969;0.000507014;0;0.1;26.0851;0;
16.6005;16.5999;-0.143465;1.66005;1.66005;1.65999;-0.0143465;1.65999;-0.0143465;-0.105035;0.000511022;0;0.1;27.5578;0;
17.0504;17.0492;-0.201954;1.70504;1.70504;1.70492;-0.0201954;1.70492;-0.0201954;-0.105102;0.00051503;0;0.1;29.0715;0;
17.5004;17.4984;-0.260442;1.75004;1.75004;1.74984;-0.0260442;1.74984;-0.0260442;-0.105171;0.000519038;0;0.1;30.6262;0;
17.7727;17.7722;-0.12528;1.77727;1.77727;1.77722;-0.012528;1.77722;-0.012528;-0.105242;0.000523046;0;0.1;31.5867;0;
18.1868;18.1865;-0.105123;1.81868;1.81868;1.81865;-0.0105123;1.81865;-0.0105123;-0.105314;0.000527054;0;0.1;33.0758;0;
18.6009;18.6007;-0.0849655;1.86009;1.86009;1.86007;-0.00849655;1.86007;-0.00849655;-0.105388;0.000531062;0;0.1;34.5994;0;
19.0151;19.015;-0.0648082;1.90151;1.90151;1.9015;-0.00648082;1.9015;-0.00648082;-0.105463;0.00053507;0;0.1;36.1573;0;
19.4292;19.4292;-0.0446509;1.94292;1.94292;1.94292;-0.00446509;1.94292;-0.00446509;-0.10554;0.000539078;0;0.1;37.7496;0;
19.8435;19.8434;-0.0244936;1.98435;1.98435;1.98434;-0.00244936;1.98434;-0.00244936;-0.105619;0.000543086;0;0.1;39.3763;0;
20.2577;20.2577;-0.00433626;2.02577;2.02577;2.02577;-0.000433626;2.02577;-0.000433626;-0.105699;0.000547094;0;0.1;41.0374;0;
20.6719;20.6719;0.0158211;2.06719;2.06719;2.06719;0.00158211;2.06719;0.00158211;-0.105781;0.000551102;0;0.1;42.7329;0;
21.0862;21.0862;0.0359784;2.10862;2.10862;2.10862;0.00359784;2.10862;0.00359784;-0.105865;0.00055511;0;0.1;44.4628;0;
21.4608;21.4608;0.0180679;2.14608;2.14608;2.14608;0.00180679;2.14608;0.00180679;-0.10595;0.000559118;0;0.1;46.0567;0;
22.0473;22.0473;0.0368996;2.20473;2.20473;2.20473;0.00368996;2.20473;0.00368996;-0.106037;0.000563126;0;0.1;48.6084;0;
22.6338;22.6337;0.0557314;2.26338;2.26338;2.26337;0.00557314;2.26337;0.00557314;-0.106127;0.000567134;0;0.1;51.2289;0;
23.2203;23.2202;0.0745631;2.32203;2.32203;2.32202;0.00745631;2.32202;0.00745631;-0.106219;0.000571142;0;0.1;53.9183;0;
23.8068;23.8067;0.0933948;2.38068;2.38068;2.38067;0.00933948;2.38067;0.00933948;-0.106313;0.00057515;0;0.1;56.6766;0;
24.3934;24.3931;0.112227;2.43934;2.43934;2.43931;0.0112227;2.43931;0.0112227;-0.106409;0.000579158;0;0.1;59.5037;0;
24.9799;24.9796;0.131058;2.49799;2.49799;2.49796;0.0131058;2.49796;0.0131058;-0.106508;0.000583166;0;0.1;62.3996;0;
25.5665;25.566;0.14989;2.55665;2.55665;2.5566;0.014989;2.5566;0.014989;-0.10661;0.000587174;0;0.1;65.3645;0;
26.153;26.1525;0.168722;2.6153;2.6153;2.61525;0.0168722;2.61525;0.0168722;-0.106713;0.000591182;0;0.1;68.3982;0;
26.7396;26.739;0.187553;2.67396;2.67396;2.6739;0.0187553;2.6739;0.0187553;-0.106819;0.00059519;0;0.1;71.5007;0;
27.3262;27.3254;0.206385;2.73262;2.73262;2.73254;0.0206385;2.73254;0.0206385;-0.106928;0.000599198;0;0.1;74.6721;0;
27.5997;27.599;-0.194938;2.75997;2.75997;2.7599;-0.0194938;2.7599;-0.0194938;-0.107037;0.000603206;0;0.1;76.1741;0;
28.6771;28.6768;-0.139156;2.86771;2.86771;2.86768;-0.0139156;2.86768;-0.0139156;-0.107149;0.000607214;0;0.1;82.2378;0;
29.3407;29.3397;-0.235263;2.93407;2.93407;2.93397;-0.0235263;2.93397;-0.0235263;-0.107266;0.000611222;0;0.1;86.0874;0;
29.7388;29.7388;-0.0578653;2.97388;2.97388;2.97388;-0.00578653;2.97388;-0.00578653;-0.107384;0.00061523;0;0.1;88.4398;0;
30.3624;30.3624;-0.0474001;3.03624;3.03624;3.03624;-0.00474001;3.03624;-0.00474001;-0.107504;0.000619238;0;0.1;92.1875;0;
30.986;30.986;-0.0369349;3.0986;3.0986;3.0986;-0.00369349;3.0986;-0.00369349;-0.107627;0.000623246;0;0.1;96.0131;0;
31.6096;31.6095;-0.0264697;3.16096;3.16096;3.16095;-0.00264697;3.16095;-0.00264697;-0.107753;0.000627255;0;0.1;99.9164;0;
32.2331;32.2331;-0.0160045;3.22331;3.22331;3.22331;-0.00160045;3.22331;-0.00160045;-0.107881;0.000631263;0;0.1;103.898;0;
32.8567;32.8567;-0.00553928;3.28567;3.28567;3.28567;-0.000553928;3.28567;-0.000553928;-0.108011;0.000635271;0;0.1;107.956;0;
33.4803;33.4803;0.00492593;3.34803;3.34803;3.34803;0.000492593;3.34803;0.000492593;-0.108144;0.000639279;0;0.1;112.093;0;
34.1039;34.1039;0.0153911;3.41039;3.41039;3.41039;0.00153911;3.41039;0.00153911;-0.108279;0.000643287;0;0.1;116.308;0;
34.7275;34.7275;0.0258563;3.47275;3.47275;3.47275;0.00258563;3.47275;0.00258563;-0.108417;0.000647295;0;0.1;120.6;0;
35.3511;35.3511;0.0363216;3.53511;3.53511;3.53511;0.00363216;3.53511;0.00363216;-0.108558;0.000651303;0;0.1;124.97;0;
35.9747;35.9747;0.0467868;3.59747;3.59747;3.59747;0.00467868;3.59747;0.00467868;-0.108701;0.000655311;0;0.1;129.418;0;
36.7083;36.7083;0.0400879;3.67083;3.67083;3.67083;0.00400879;3.67083;0.00400879;-0.108846;0.000659319;0;0.1;134.75;0;
37.5743;37.5743;0.050366;3.75743;3.75743;3.75743;0.0050366;3.75743;0.0050366;-0.108995;0.000663327;0;0.1;141.183;0;
38.4403;38.4403;0.0606441;3.84403;3.84403;3.84403;0.00606441;3.84403;0.00606441;-0.109148;0.000667335;0;0.1;147.766;0;
39.3064;39.3063;0.0709222;3.93064;3.93064;3.93063;0.00709222;3.93063;0.00709222;-0.109303;0.000671343;0;0.1;154.499;0;
40.1724;40.1723;0.0812003;4.01724;4.01724;4.01723;0.00812003;4.01723;0.00812003;-0.109463;0.000675351;0;0.1;161.382;0;
41.0384;41.0383;0.0914784;4.10384;4.10384;4.10383;0.00914784;4.10383;0.00914784;-0.109625;0.000679359;0;0.1;168.415;0;
41.9044;41.9043;0.101756;4.19044;4.19044;4.19043;0.0101756;4.19043;0.0101756;-0.109792;0.000683367;0;0.1;175.598;0;
42.7704;42.7703;0.112035;4.27704;4.27704;4.27703;0.0112035;4.27703;0.0112035;-0.109961;0.000687375;0;0.1;182.931;0;
43.6365;43.6363;0.122313;4.36365;4.36365;4.36363;0.0122313;4.36363;0.0122313;-0.110134;0.000691383;0;0.1;190.414;0;
44.5025;44.5023;0.132591;4.45025;4.45025;4.45023;0.0132591;4.45023;0.0132591;-0.110311;0.000695391;0;0.1;198.047;0;
45.3685;45.3683;0.142869;4.53685;4.53685;4.53683;0.0142869;4.53683;0.0142869;-0.110491;0.000699399;0;0.1;205.83;0;
46.2345;46.2343;0.153147;4.62345;4.62345;4.62343;0.0153147;4.62343;0.0153147;-0.110675;0.000703407;0;0.1;213.763;0;
46.6484;46.6388;-0.947436;4.66484;4.66484;4.66388;-0.0947436;4.66388;-0.0947436;-0.110862;0.000707415;0;0.1;217.607;0;
47.7036;47.6955;-0.87478;4.77036;4.77036;4.76955;-0.087478;4.76955;-0.087478;-0.111051;0.000711423;0;0.1;227.563;0;
48.7589;48.7523;-0.802124;4.87589;4.87589;4.87523;-0.0802124;4.87523;-0.0802124;-0.111244;0.000715431;0;0.1;237.743;0;
49.8144;49.8091;-0.729467;4.98144;4.98144;4.98091;-0.0729467;4.98091;-0.0729467;-0.111442;0.000719439;0;0.1;248.147;0;
50.8701;50.8658;-0.656811;5.08701;5.08701;5.08658;-0.0656811;5.08658;-0.0656811;-0.111644;0.000723447;0;0.1;258.776;0;
51.9259;51.9226;-0.584154;5.19259;5.19259;5.19226;-0.0584154;5.19226;-0.0584154;-0.11185;0.000727455;0;0.1;269.63;0;
52.9818;52.9793;-0.511498;5.29818;5.29818;5.29793;-0.0511498;5.29793;-0.0511498;-0.11206;0.000731463;0;0.1;280.707;0;
54.0379;54.0361;-0.438841;5.40379;5.40379;5.40361;-0.0438841;5.40361;-0.0438841;-0.112274;0.000735471;0;0.1;292.009;0;
55.0941;55.0929;-0.366185;5.50941;5.50941;5.50929;-0.0366185;5.50929;-0.0366185;-0.112493;0.000739479;0;0.1;303.536;0;
56.1497;56.1488;-0.316117;5.61497;5.61497;5.61488;-0.0316117;5.61488;-0.0316117;-0.112716;0.000743487;0;0.1;315.278;0;
57.2009;57.1996;-0.380778;5.72009;5.72009;5.71996;-0.0380778;5.71996;-0.0380778;-0.112943;0.000747495;0;0.1;327.194;0;
58.2521;58.2504;-0.445438;5.82521;5.82521;5.82504;-0.0445438;5.82504;-0.0445438;-0.113174;0.000751503;0;0.1;339.331;0;
59.3034;59.3012;-0.510098;5.93034;5.93034;5.93012;-0.0510098;5.93012;-0.0510098;-0.11341;0.000755511;0;0.1;351.69;0;
60.3548;60.3521;-0.574759;6.03548;6.03548;6.03521;-0.0574759;6.03521;-0.0574759;-0.11365;0.000759519;0;0.1;364.27;0;
61.4062;61.4029;-0.639419;6.14062;6.14062;6.14029;-0.0639419;6.14029;-0.0639419;-0.113894;0.000763527;0;0.1;377.072;0;
62.4577;62.4537;-0.704079;6.24577;6.24577;6.24537;-0.0704079;6.24537;-0.0704079;-0.114142;0.000767535;0;0.1;390.096;0;
63.5092;63.5045;-0.76874;6.35092;6.35092;6.35045;-0.076874;6.35045;-0.076874;-0.114394;0.000771543;0;0.1;403.342;0;
64.5607;64.5554;-0.8334;6.45607;6.45607;6.45554;-0.08334;6.45554;-0.08334;-0.114651;0.000775551;0;0.1;416.809;0;
65.6556;65.6549;0.315411;6.56556;6.56556;6.56549;0.0315411;6.56549;0.0315411;-0.114913;0.000779559;0;0.1;431.066;0;
67.0985;67.0981;0.236055;6.70985;6.70985;6.70981;0.0236055;6.70981;0.0236055;-0.115179;0.000783567;0;0.1;450.22;0;
68.5414;68.5412;0.156699;6.85414;6.85414;6.85412;0.0156699;6.85412;0.0156699;-0.115451;0.000787575;0;0.1;469.792;0;
69.9844;69.9844;0.0773423;6.99844;6.99844;6.99844;0.00773423;6.99844;0.00773423;-0.115728;0.000791583;0;0.1;489.782;0;
71.4276;71.4276;-0.00201389;7.14276;7.14276;7.14276;-0.000201389;7.14276;-0.000201389;-0.116012;0.000795591;0;0.1;510.19;0;
72.8708;72.8707;-0.0813701;7.28708;7.28708;7.28707;-0.00813701;7.28707;-0.00813701;-0.116301;0.000799599;0;0.1;531.015;0;
74.3141;74.3139;-0.160726;7.43141;7.43141;7.43139;-0.0160726;7.43139;-0.0160726;-0.116596;0.000803607;0;0.1;552.258;0;
75.7575;75.7571;-0.240083;7.57575;7.57575;7.57571;-0.0240083;7.57571;-0.0240083;-0.116897;0.000807615;0;0.1;573.919;0;
77.2009;77.2002;-0.319439;7.72009;7.72009;7.72002;-0.0319439;7.72002;-0.0319439;-0.117203;0.000811623;0;0.1;595.998;0;
78.6444;78.6434;-0.398795;7.86444;7.86444;7.86434;-0.0398795;7.86434;-0.0398795;-0.117515;0.000815631;0;0.1;618.494;0;
80.088;80.0866;-0.478151;8.0088;8.0088;8.00866;-0.0478151;8.00866;-0.0478151;-0.117833;0.000819639;0;0.1;641.409;0;
81.5317;81.5297;-0.557507;8.15317;8.15317;8.15297;-0.0557507;8.15297;-0.0557507;-0.118157;0.000823647;0;0.1;664.741;0;
82.9754;82.9729;-0.636864;8.29754;8.29754;8.29729;-0.0636864;8.29729;-0.0636864;-0.118487;0.000827655;0;0.1;688.491;0;
84.4191;84.4161;-0.71622;8.44191;8.44191;8.44161;-0.071622;8.44161;-0.071622;-0.118822;0.000831663;0;0.1;712.659;0;
85.8629;85.8593;-0.795576;8.58629;8.58629;8.58593;-0.0795576;8.58593;-0.0795576;-0.119164;0.000835671;0;0.1;737.245;0;
87.3068;87.3024;-0.874932;8.73068;8.73068;8.73024;-0.0874932;8.73024;-0.0874932;-0.119511;0.000839679;0;0.1;762.248;0;
88.7507;88.7456;-0.954288;8.87507;8.87507;8.87456;-0.0954288;8.87456;-0.0954288;-0.119863;0.000843687;0;0.1;787.669;0;
91.0884;91.0881;0.259298;9.10884;9.10884;9.10881;0.0259298;9.10881;0.0259298;-0.120223;0.000847695;0;0.1;829.71;0;
91.6615;91.6604;0.440948;9.16615;9.16615;9.16604;0.0440948;9.16604;0.0440948;-0.12059;0.000851703;0;0.1;840.183;0;
93.6844;93.6838;0.334646;9.36844;9.36844;9.36838;0.0334646;9.36838;0.0334646;-0.120962;0.000855711;0;0.1;877.676;0;
95.7074;95.7072;0.228345;9.57074;9.57074;9.57072;0.0228345;9.57072;0.0228345;-0.121341;0.000859719;0;0.1;915.991;0;
97.7306;97.7305;0.122043;9.77306;9.77306;9.77305;0.0122043;9.77305;0.0122043;-0.121729;0.000863727;0;0.1;955.127;0;
99.7539;99.7539;0.015742;9.97539;9.97539;9.97539;0.0015742;9.97539;0.0015742;-0.122125;0.000867735;0;0.1;995.084;0;
101.777;101.777;-0.0905595;10.1777;10.1777;10.1777;-0.00905595;10.1777;-0.00905595;-0.122528;0.000871743;0;0.1;1035.86;0;
103.801;103.801;-0.196861;10.3801;10.3801;10.3801;-0.0196861;10.3801;-0.0196861;-0.12294;0.000875752;0;0.1;1077.46;0;
105.824;105.824;-0.303162;10.5824;10.5824;10.5824;-0.0303162;10.5824;-0.0303162;-0.12336;0.00087976;0;0.1;1119.88;0;
107.848;107.847;-0.409464;10.7848;10.7848;10.7847;-0.0409464;10.7847;-0.0409464;-0.123789;0.000883768;0;0.1;1163.12;0;
109.872;109.871;-0.515765;10.9872;10.9872;10.9871;-0.0515765;10.9871;-0.0515765;-0.124225;0.000887776;0;0.1;1207.19;0;
111.896;111.894;-0.622067;11.1896;11.1896;11.1894;-0.0622067;11.1894;-0.0622067;-0.124669;0.000891784;0;0.1;1252.07;0;
113.92;113.918;-0.728368;11.392;11.392;11.3918;-0.0728368;11.3918;-0.0728368;-0.125122;0.000895792;0;0.1;1297.77;0;
115.944;115.941;-0.83467;11.5944;11.5944;11.5941;-0.083467;11.5941;-0.083467;-0.125583;0.0008998;0;0.1;1344.3;0;
117.968;117.964;-0.940971;11.7968;11.7968;11.7964;-0.0940971;11.7964;-0.0940971;-0.126051;0.000903808;0;0.1;1391.65;0;
119.992;119.988;-1.04727;11.9992;11.9992;11.9988;-0.104727;11.9988;-0.104727;-0.126528;0.000907816;0;0.1;1439.81;0;
122.016;122.011;-1.15357;12.2016;12.2016;12.2011;-0.115357;12.2011;-0.115357;-0.127013;0.000911824;0;0.1;1488.8;0;
124.041;124.034;-1.25988;12.4041;12.4041;12.4034;-0.125988;12.4034;-0.125988;-0.127506;0.000915832;0;0.1;1538.61;0;
127.403;127.403;0.390303;12.7403;12.7403;12.7403;0.0390303;12.7403;0.0390303;-0.128012;0.00091984;0;0.1;1623.16;0;
128.09;128.088;0.659083;12.809;12.809;12.8088;0.0659083;12.8088;0.0659083;-0.128526;0.000923848;0;0.1;1640.71;0;
131.033;131.032;0.509172;13.1033;13.1033;13.1032;0.0509172;13.1032;0.0509172;-0.129045;0.000927856;0;0.1;1716.97;0;
133.977;133.976;0.359261;13.3977;13.3977;13.3976;0.0359261;13.3976;0.0359261;-0.129576;0.000931864;0;0.1;1794.98;0;
136.92;136.92;0.209349;13.692;13.692;13.692;0.0209349;13.692;0.0209349;-0.130119;0.000935872;0;0.1;1874.72;0;
139.864;139.864;0.059438;13.9864;13.9864;13.9864;0.0059438;13.9864;0.0059438;-0.130674;0.00093988;0;0.1;1956.2;0;
142.808;142.808;-0.0904733;14.2808;14.2808;14.2808;-0.00904733;14.2808;-0.00904733;-0.13124;0.000943888;0;0.1;2039.42;0;
145.752;145.752;-0.240385;14.5752;14.5752;14.5752;-0.0240385;14.5752;-0.0240385;-0.131819;0.000947896;0;0.1;2124.37;0;
148.697;148.696;-0.390296;14.8697;14.8697;14.8696;-0.0390296;14.8696;-0.0390296;-0.132409;0.000951904;0;0.1;2211.07;0;
151.641;151.64;-0.540207;15.1641;15.1641;15.164;-0.0540207;15.164;-0.0540207;-0.133011;0.000955912;0;0.1;2299.5;0;
154.586;154.584;-0.690119;15.4586;15.4586;15.4584;-0.0690119;15.4584;-0.0690119;-0.133624;0.00095992;0;0.1;2389.67;0;
157.53;157.528;-0.84003;15.753;15.753;15.7528;-0.084003;15.7528;-0.084003;-0.13425;0.000963928;0;0.1;2481.58;0;
160.475;160.472;-0.989941;16.0475;16.0475;16.0472;-0.0989941;16.0472;-0.0989941;-0.134887;0.000967936;0;0.1;2575.22;0;
163.42;163.416;-1.13985;16.342;16.342;16.3416;-0.113985;16.3416;-0.113985;-0.135536;0.000971944;0;0.1;2670.6;0;
166.365;166.36;-1.28976;16.6365;16.6365;16.636;-0.128976;16.636;-0.128976;-0.136197;0.000975952;0;0.1;2767.72;0;
169.31;169.304;-1.43968;16.931;16.931;16.9304;-0.143968;16.9304;-0.143968;-0.13687;0.00097996;0;0.1;2866.58;0;
172.255;172.248;-1.58959;17.2255;17.2255;17.2248;-0.158959;17.2248;-0.158959;-0.137554;0.000983968;0;0.1;2967.18;0;
177.027;177.026;0.770966;17.7027;17.7027;17.7026;0.0770966;17.7026;0.0770966;-0.138254;0.000987976;0;0.1;3133.87;0;
180.12;180.12;0.403771;18.012;18.012;18.012;0.0403771;18.012;0.0403771;-0.13897;0.000991984;0;0.1;3244.32;0;
182.505;182.505;0.300044;18.2505;18.2505;18.2505;0.0300044;18.2505;0.0300044;-0.139698;0.000995992;0;0.1;3330.82;0;
186.841;186.841;-0.119332;18.6841;18.6841;18.6841;-0.0119332;18.6841;-0.0119332;-0.140438;0.001;0;0.1;3490.94;0;
